-1.4958917935119054,9.060653753099876,7.436525500164025,0.18274175892093503,BLACK,BLACK,PURPLE,BLUE,BLUE,THIN,THIN,THICK,THICK
-3.835144482512339,6.215917607528367,4.76186396924702,-3.472433436980972,BLUE,PURPLE,PURPLE,RED,BLACK,THICK,THIN,THICK,THICK
-8.253238179418078,6.480391620190557,-7.433114701387875,5.020825603604235,RED,RED,PURPLE,BLACK,PURPLE,THICK,THICK,THICK,THICK
-2.775047813940576,9.091707357557551,6.3356689813001275,6.858544367331902,GREEN,RED,RED,PURPLE,BLUE,THIN,THIN,THIN,THIN
-1.3846154449742905,0.3506270059338259,7.232606509026736,0.07822661826663146,RED,BLUE,BLUE,GREEN,GREEN,THICK,THICK,THICK,THIN
-4.435356919127806,4.6195937536322536,5.116864337068974,2.8645338403067893,GREEN,RED,BLUE,RED,BLACK,THIN,THICK,THICK,THIN
-6.239034785034443,9.109916944296053,-5.186311863137625,0.06931337979297503,GREEN,GREEN,GREEN,BLUE,BLUE,THICK,THICK,THIN,THIN
-4.716252114499383,8.685254945250993,-1.073605521783009,4.831401980695856,RED,BLUE,GREEN,GREEN,GREEN,THIN,THIN,THIN,THICK
-2.8736521364921384,6.646107281053371,3.1236306996486363,-1.9860516616954937,BLUE,GREEN,BLUE,PURPLE,RED,THICK,THICK,THICK,THIN
-9.72069098002432,6.692564791660374,-4.158239308933102,-0.2951978924113643,RED,RED,BLUE,BLUE,RED,THICK,THICK,THIN,THICK
-6.035625291909014,1.4934069257520373,0.727563998700024,-5.881714512618156,BLUE,GREEN,BLUE,BLUE,BLACK,THICK,THIN,THICK,THICK
-3.5175724849410566,7.568208714847675,5.230732720933761,-1.939673189896899,PURPLE,GREEN,BLUE,GREEN,BLUE,THICK,THICK,THIN,THIN
-1.7490949883644227,4.189899273720791,6.441016028165167,3.266353356106783,BLUE,BLUE,RED,PURPLE,PURPLE,THICK,THICK,THIN,THIN
-1.2933420030252467,3.391641070624774,-0.5428682930731682,-1.7589487406102537,RED,GREEN,BLUE,BLUE,RED,THICK,THICK,THICK,THIN
-4.990807728518806,8.232136125769799,0.25269355501601876,6.22521819233136,BLACK,GREEN,PURPLE,RED,GREEN,THIN,THICK,THICK,THICK
-1.223020055208929,4.75825805838131,6.278954821828515,4.503097319590681,BLUE,BLACK,PURPLE,GREEN,BLACK,THIN,THIN,THICK,THICK
-0.9423944443779924,3.951165685477662,6.646774971396913,-5.427325733461297,BLUE,BLACK,GREEN,PURPLE,BLUE,THIN,THICK,THIN,THIN
-3.723562886067734,2.3324321428878676,0.48701013269887294,-4.596752722611944,BLACK,GREEN,BLUE,PURPLE,BLUE,THICK,THIN,THICK,THICK
-6.113853032674976,5.082288087017306,-1.3799868158704864,1.562051470031344,BLUE,BLUE,PURPLE,GREEN,PURPLE,THIN,THIN,THICK,THIN
-7.958093736743273,9.563897980472705,-4.794532392337581,8.780686149590686,BLUE,BLACK,PURPLE,GREEN,BLUE,THICK,THIN,THICK,THIN
-4.377875712165092,7.2268556680868015,-0.7035387835731739,2.363141431699491,RED,PURPLE,BLACK,BLACK,GREEN,THIN,THICK,THIN,THICK
-3.554551852719589,9.794396408106245,5.960953522937855,6.218955062416065,BLACK,GREEN,BLACK,PURPLE,BLACK,THIN,THICK,THICK,THICK
-8.270294883875577,6.315332692374516,-7.025683114564327,-2.6804352707547165,GREEN,BLUE,RED,RED,BLUE,THICK,THIN,THICK,THICK
-4.2562741301763705,3.3446635508666587,-1.926340334432322,2.5312212675162926,PURPLE,RED,GREEN,RED,BLACK,THICK,THICK,THIN,THIN
-3.5830754156091587,2.0331628653914566,3.5636857065203724,-0.923981872817762,GREEN,BLUE,RED,PURPLE,RED,THIN,THICK,THIN,THICK
-6.564097001864831,3.1974181517441425,0.39202024010481473,-0.487881141882609,RED,BLUE,BLUE,BLUE,BLUE,THICK,THICK,THICK,THICK
-8.87987779083881,6.0563370850268745,0.8574707675198905,-1.2396040781851037,PURPLE,BLUE,GREEN,GREEN,RED,THIN,THICK,THICK,THIN
-2.1264112905098385,2.6433718885342485,-1.0187649526530733,-1.4222443707715828,GREEN,BLACK,BLACK,PURPLE,RED,THIN,THIN,THICK,THICK
-8.957338996664442,2.303211233249831,-3.8047202130916338,0.8231047282475075,BLACK,PURPLE,GREEN,RED,GREEN,THIN,THICK,THIN,THICK
-3.8098826463418796,5.2764693861305565,1.1892140357526593,0.8553192471965572,GREEN,PURPLE,RED,RED,RED,THIN,THIN,THICK,THIN
-6.50161152539409,8.803645270250898,-1.6466329597441494,-0.11948448438403503,RED,PURPLE,GREEN,GREEN,RED,THICK,THIN,THIN,THICK
-8.419928700598405,1.406587070562599,-5.494946224569817,0.5185652600875905,BLACK,BLACK,PURPLE,BLACK,RED,THICK,THICK,THICK,THIN
-5.197318545611195,3.834736075725546,-4.161290810048188,0.8855387866100761,BLUE,RED,PURPLE,BLUE,PURPLE,THICK,THICK,THICK,THICK
-7.236923465264387,2.7263236541806366,1.8933294768059286,-5.44670565283024,RED,RED,BLUE,GREEN,GREEN,THIN,THICK,THIN,THICK
-4.139479226873898,3.9451156719490785,-1.5537318471261403,1.2196690013403528,GREEN,RED,GREEN,GREEN,GREEN,THICK,THIN,THIN,THICK
-6.277663542198985,3.3596853377657205,2.560226784491089,1.465755415487474,RED,PURPLE,PURPLE,BLUE,RED,THICK,THICK,THIN,THIN
-5.496194902731776,4.460439072916427,0.20499283656875544,-4.353659889374087,PURPLE,BLUE,RED,BLUE,BLACK,THIN,THICK,THIN,THICK
-5.32877997096207,5.057868655525392,-4.522144697965479,0.12649106857802828,PURPLE,BLACK,BLUE,RED,GREEN,THICK,THIN,THIN,THICK
-5.577978786241594,1.198245204835382,3.902504528902906,-3.7529583102079678,RED,BLACK,BLUE,BLUE,PURPLE,THICK,THIN,THICK,THICK
-9.870041798207648,8.827867613045521,-3.205379426937852,5.039932784314982,BLACK,BLUE,GREEN,RED,GREEN,THICK,THIN,THIN,THIN
-9.142719484950844,8.161094753808312,-1.8664647472721594,7.419867851695064,PURPLE,PURPLE,GREEN,BLUE,PURPLE,THICK,THICK,THICK,THIN
-5.906738990724557,2.484467056931439,-4.27893421442613,-2.9135849204954316,BLACK,BLACK,RED,BLACK,PURPLE,THIN,THIN,THIN,THICK
-6.243631952229915,4.573194131159233,0.6125365721540827,1.2141823222617942,BLUE,PURPLE,BLUE,PURPLE,BLACK,THICK,THICK,THICK,THICK
-4.823591692162759,2.2624367426750442,-0.26487968530687667,-6.559078946868345,BLUE,RED,PURPLE,BLACK,PURPLE,THICK,THICK,THICK,THIN
-4.751618265248273,7.017136621212347,2.1650280240664435,6.804670977397146,BLACK,BLACK,RED,RED,BLUE,THICK,THICK,THIN,THIN
-0.6383154807011646,9.220863857750969,3.1497177610118197,4.36833987770421,RED,RED,GREEN,BLACK,GREEN,THIN,THIN,THIN,THICK
-7.8141639734105866,7.459618117231569,-2.3936997711931562,6.141346726813213,RED,RED,PURPLE,GREEN,BLACK,THIN,THIN,THICK,THICK
-1.0185525344617652,8.874246697800903,1.231134080986529,6.621354759263275,GREEN,PURPLE,BLUE,RED,RED,THIN,THIN,THICK,THIN
-6.842415413750853,8.921176402649701,-5.731224918077906,0.35364307515561144,BLACK,BLACK,PURPLE,BLACK,GREEN,THICK,THICK,THIN,THICK
-2.2519247290189233,0.651416408195329,0.15858495708673992,-8.79770186495338,GREEN,BLUE,RED,BLUE,BLUE,THICK,THIN,THIN,THIN
-3.8348884071545903,0.5494302939034904,5.91903152339208,-3.5159219930354904,BLUE,PURPLE,BLUE,PURPLE,BLUE,THIN,THIN,THICK,THIN
-9.651309081248678,2.2293306517965283,-6.866612135699388,-6.207583877335457,PURPLE,RED,BLACK,RED,BLACK,THICK,THIN,THICK,THIN
-2.7428276100475193,6.012897612050409,0.4215277471235832,4.087307966796932,BLUE,BLACK,BLUE,GREEN,PURPLE,THIN,THICK,THIN,THIN
-4.3527081975157085,4.0790304582897345,-2.7741102036414063,0.2087853526102874,PURPLE,PURPLE,RED,BLUE,GREEN,THIN,THIN,THIN,THIN
-6.992242220953926,0.3525709425067195,2.0934308325374076,-6.120745748382892,PURPLE,BLUE,BLACK,RED,PURPLE,THIN,THICK,THICK,THIN
-3.7953365716747767,9.56619913654903,-1.9405503474889185,1.972977961550864,PURPLE,GREEN,BLACK,RED,GREEN,THICK,THIN,THIN,THICK
-9.107819024394889,5.736152155394567,-7.3098230484259465,1.2111232045350704,BLACK,PURPLE,GREEN,BLACK,PURPLE,THICK,THICK,THICK,THIN
-0.6283753851479084,1.3753441738186933,7.533058711714842,-2.932444255350146,PURPLE,GREEN,BLACK,BLACK,BLACK,THICK,THIN,THIN,THIN
-2.7083268383303833,0.179563178089017,1.6257932051537,-0.04336047586537345,RED,PURPLE,PURPLE,GREEN,RED,THICK,THICK,THIN,THIN
-1.5800158220423555,2.2748450246203706,7.612798044546775,-2.484202430150697,RED,GREEN,BLUE,RED,GREEN,THIN,THICK,THIN,THICK
-7.563627902655704,5.600719002165463,-2.2872726353727977,-1.3158269978050887,BLACK,PURPLE,RED,PURPLE,BLUE,THICK,THICK,THIN,THICK
-6.547698340773703,2.2772751651277656,-2.2462644641742884,-3.2991648710091668,BLUE,GREEN,BLACK,GREEN,PURPLE,THIN,THICK,THICK,THICK
-9.33810458923055,1.7931599678972274,-7.717569929523148,-0.40955875451783363,BLACK,RED,RED,PURPLE,GREEN,THICK,THICK,THIN,THICK
-5.300143783614608,5.111838043299025,-5.129329655087876,-3.9445212454751957,RED,RED,BLACK,RED,RED,THICK,THICK,THICK,THICK
-7.093537502142366,7.783671675883268,-1.0444707243929745,5.714918845524441,RED,RED,PURPLE,BLUE,RED,THICK,THICK,THICK,THIN
-8.067522408623324,0.5496538295656587,-4.293274306445552,-8.62157867911068,PURPLE,GREEN,GREEN,RED,BLUE,THICK,THICK,THIN,THIN
-9.335129217957892,0.14755322372897503,-5.412519717965697,-2.1723887098955017,BLUE,GREEN,BLACK,BLUE,RED,THICK,THIN,THIN,THIN
-4.560506033488066,5.9473424666734624,1.3846443620668847,2.404651232565637,GREEN,BLUE,GREEN,GREEN,GREEN,THIN,THICK,THIN,THIN
-1.6200614998300171,3.404293580789245,4.539400360297564,0.31264505427446165,PURPLE,PURPLE,PURPLE,BLACK,GREEN,THICK,THICK,THICK,THIN
-8.721061594140895,8.791788753051364,-7.846970714574994,0.9634342180927513,GREEN,BLUE,PURPLE,BLUE,RED,THICK,THIN,THICK,THIN
-8.895998572875424,2.004884529200242,-4.910000744548887,-1.8378460220839,GREEN,PURPLE,RED,RED,PURPLE,THICK,THIN,THIN,THICK
-8.221245670139595,8.567827173520055,-3.5963391082281255,4.614240364873501,GREEN,RED,RED,RED,BLACK,THICK,THICK,THIN,THIN
-4.830727261359838,3.451722726843277,1.893557164955804,-1.4260387974572093,BLACK,RED,BLACK,BLUE,BLACK,THIN,THIN,THIN,THIN
-7.315718343397986,7.6136211979247435,-0.5255185813855157,1.2476625204911196,BLACK,BLACK,RED,BLACK,GREEN,THIN,THIN,THIN,THIN
-8.508071575342175,4.161266108442093,1.0277849019782792,1.799163743825237,GREEN,BLACK,PURPLE,BLACK,PURPLE,THIN,THIN,THICK,THIN
-0.06878865920590549,8.063238531791859,0.5336068300057444,2.3841837889872632,BLACK,RED,RED,BLACK,BLUE,THIN,THIN,THICK,THIN
-6.3222458747430075,6.8499165489731215,-5.953932084528386,3.7263886589437885,BLUE,GREEN,BLUE,BLUE,BLACK,THICK,THICK,THICK,THIN
-8.53692527448933,3.128627004640357,-6.562842346017603,-2.032184405553626,RED,RED,GREEN,RED,BLUE,THICK,THIN,THIN,THICK
-2.4999812400888333,5.320480445983389,3.635872562299105,-4.2769842595536005,RED,RED,BLACK,GREEN,BLUE,THICK,THIN,THICK,THIN
-5.826679678068116,2.049083421591378,-5.5900662437845074,-4.217126437802966,GREEN,BLACK,RED,PURPLE,BLACK,THICK,THICK,THIN,THICK
-2.742972999421694,1.3909542050967008,1.323084480814936,-7.951096772508226,BLACK,PURPLE,BLACK,BLUE,GREEN,THICK,THICK,THICK,THICK
-4.051992290763642,9.56057713190569,3.046149478069876,3.560422913045646,PURPLE,BLUE,BLUE,BLACK,RED,THICK,THIN,THICK,THICK
-4.738326976568532,1.9149025558242394,-1.7361376010453013,1.460182943773817,BLUE,GREEN,GREEN,PURPLE,BLUE,THIN,THIN,THIN,THICK
-3.0231241774803426,7.434442472433714,2.956584176098567,3.6315664328652217,PURPLE,BLUE,PURPLE,RED,BLUE,THICK,THIN,THIN,THIN
-2.538268353359972,9.163394452694215,2.4879961848744907,6.453962632140167,BLUE,BLACK,RED,BLUE,GREEN,THIN,THIN,THIN,THIN
-6.222839639240666,0.27965623866651595,-2.431655101072376,-5.043672509139839,PURPLE,RED,RED,PURPLE,RED,THIN,THICK,THIN,THICK
-1.166187055124622,1.2423725739114944,-0.8384106004262306,-7.695836446425917,BLACK,BLUE,PURPLE,BLACK,BLACK,THICK,THICK,THICK,THIN
-5.516256421514125,2.065472872853614,-1.3048669255018828,-5.901957311361418,BLUE,PURPLE,BLACK,BLUE,PURPLE,THIN,THICK,THICK,THICK
-8.698683286093171,8.513177899613154,-5.90266757101723,3.2764546906353154,GREEN,PURPLE,GREEN,BLACK,BLUE,THICK,THICK,THICK,THIN
-6.54273017439497,3.4134528403188797,-6.418675999208056,-1.7644818435523124,BLUE,BLACK,GREEN,RED,PURPLE,THIN,THICK,THICK,THICK
-5.126749573139697,1.4538817619739135,-1.2093234908120736,-2.1889143643592774,RED,PURPLE,RED,BLACK,PURPLE,THICK,THICK,THICK,THICK
-7.388344396983623,6.2864868717407205,0.4029742126962814,-3.2598449297320204,BLUE,GREEN,RED,RED,BLACK,THICK,THICK,THICK,THIN
-4.706532327395894,1.0700818526999016,0.5238994814502176,-1.990154843606973,GREEN,GREEN,RED,RED,BLACK,THICK,THIN,THIN,THIN
-8.944510339383841,5.196636294200355,0.1279649952837385,-1.8017038545061608,GREEN,PURPLE,PURPLE,PURPLE,BLACK,THICK,THICK,THIN,THICK
-7.76490816875261,3.9687450879952357,1.8492842861698087,1.3817623166406405,GREEN,RED,PURPLE,BLUE,GREEN,THICK,THIN,THIN,THICK
-7.181602988184046,4.407092912558194,-4.628495068587444,3.8671755064913254,RED,RED,BLACK,BLACK,BLUE,THIN,THIN,THICK,THIN
-6.523538525124072,6.587581350511227,-4.6018895007834875,5.304068845118789,BLACK,BLUE,GREEN,PURPLE,BLUE,THICK,THIN,THIN,THICK
-0.9057848537839046,3.825216278182036,7.379879499704014,3.1744695836820123,BLUE,GREEN,BLUE,RED,GREEN,THICK,THICK,THIN,THICK
-9.563034737783237,5.183006366025314,-3.425872333929717,0.5507324718429727,BLACK,GREEN,PURPLE,GREEN,GREEN,THICK,THIN,THICK,THICK
-0.10192883920945839,5.773803781134238,9.223776271562658,2.8912000884891147,PURPLE,PURPLE,GREEN,GREEN,RED,THICK,THICK,THIN,THICK
-9.388581049488943,9.64901546899858,-1.5888028831689072,6.663259654634699,PURPLE,BLUE,RED,PURPLE,BLACK,THIN,THIN,THIN,THICK
-0.056522425552682165,1.202413256771934,5.5683937970854505,-0.8885831921832423,PURPLE,BLUE,BLUE,RED,PURPLE,THIN,THIN,THICK,THICK
-8.986991758646585,3.4946226476299342,-1.4126491727245796,-5.51333553500699,RED,RED,BLUE,RED,RED,THICK,THIN,THIN,THICK
-7.1711116302903095,7.0936864652408405,-3.696721039987186,5.042378583977486,BLUE,BLACK,BLACK,GREEN,BLUE,THICK,THICK,THICK,THIN
-2.452708235947002,5.67241459670747,2.7817534726457573,-3.5117815441459035,BLUE,BLUE,BLACK,GREEN,BLUE,THIN,THICK,THICK,THICK
-2.4474491813061157,8.753415861073456,3.143934939744317,7.902299816195985,GREEN,GREEN,PURPLE,RED,BLUE,THICK,THICK,THICK,THIN
-3.9137297712043093,8.42317712743557,5.426706471933427,3.4071817815035583,RED,GREEN,GREEN,GREEN,GREEN,THIN,THIN,THIN,THIN
-3.1867939232269933,6.694472224103244,-0.05024495118267591,5.815559678920448,PURPLE,BLUE,GREEN,PURPLE,PURPLE,THICK,THICK,THIN,THIN
-6.88728593203612,3.3948221123833164,-1.954992825638942,-1.4104279400098694,GREEN,BLACK,PURPLE,RED,RED,THIN,THIN,THICK,THICK
-2.432805366649541,3.844522040568282,-1.2105475896163052,1.4823359493466808,RED,BLACK,GREEN,GREEN,BLUE,THICK,THIN,THIN,THICK
-3.5351791226636866,9.914946806785421,1.5736360967879373,5.227705475899938,GREEN,BLACK,PURPLE,BLUE,BLACK,THICK,THIN,THIN,THICK
-8.935265944681973,7.485641754358581,-0.19947867735727165,-0.3088786366302383,PURPLE,BLUE,PURPLE,BLACK,PURPLE,THICK,THIN,THICK,THIN
-1.9604676539672905,4.581891264921605,1.8653000635591224,-0.8141012685830677,GREEN,BLUE,GREEN,PURPLE,BLACK,THIN,THIN,THIN,THIN
-7.491957647927068,9.574692331758916,-0.892948245793435,7.288762787553043,BLUE,PURPLE,PURPLE,GREEN,BLACK,THICK,THIN,THIN,THIN
-8.140660150921796,6.748444590277159,-0.12521940577697954,5.223926471010725,GREEN,RED,BLACK,BLACK,BLUE,THICK,THICK,THIN,THIN
-1.3834899368967655,6.990814749701808,0.41010143424909495,4.243122895882175,GREEN,PURPLE,GREEN,GREEN,RED,THICK,THICK,THIN,THICK
-3.9607631500164784,0.167782707314368,1.5692702871325759,-7.311537265563519,PURPLE,BLUE,PURPLE,PURPLE,BLUE,THIN,THIN,THIN,THIN
-0.5579453762051312,9.480568198555586,7.301234373545874,6.8276260506303235,BLUE,BLUE,BLACK,BLACK,BLACK,THIN,THIN,THIN,THIN
-7.349685173300225,5.358020087189055,0.4652145405714938,-1.207513343514032,PURPLE,RED,BLACK,GREEN,BLACK,THIN,THICK,THIN,THIN
-9.097002406704688,0.6653456891610501,-3.983699756456965,-7.264567822286697,BLUE,BLACK,GREEN,PURPLE,BLUE,THICK,THICK,THICK,THIN
-2.9147605517854114,5.991773828871122,3.6363765188228907,3.707350220548829,RED,BLUE,RED,BLUE,BLACK,THIN,THIN,THICK,THICK
-0.9607926285059243,2.2176318062324936,1.5431361790100908,0.1247003959602635,RED,BLACK,RED,PURPLE,BLUE,THICK,THICK,THIN,THIN
-2.0714847912251324,5.951097711805915,2.2075431402735255,4.1041392643442025,GREEN,GREEN,PURPLE,BLACK,PURPLE,THICK,THICK,THICK,THIN
-7.784698018561644,0.2640729759170275,-4.5092022498586255,-5.560523633388054,BLUE,BLACK,PURPLE,BLACK,BLACK,THIN,THIN,THICK,THIN
-5.689186930992564,6.3471239545809555,0.7509201803506356,-0.9983072523119256,RED,BLACK,BLUE,BLACK,PURPLE,THIN,THIN,THIN,THICK
-4.595868039732857,7.76866663031725,-1.4323878908122136,1.2928695353021427,BLUE,BLACK,BLACK,BLACK,BLUE,THICK,THICK,THIN,THICK
-5.697409407870839,4.028261936025776,2.6479045187068033,-2.1802409548132546,RED,BLUE,BLUE,BLACK,GREEN,THIN,THIN,THICK,THIN
-7.711810729522854,9.043934620249107,-6.430717704563419,2.667860062410421,BLACK,PURPLE,BLUE,PURPLE,BLACK,THIN,THIN,THICK,THIN
-1.672613755972785,0.5126727121819243,5.3418571536017145,-8.855908786643683,GREEN,RED,GREEN,GREEN,PURPLE,THICK,THIN,THIN,THIN
-2.9256822386899692,3.936804999167786,4.556899510965419,2.5713091513575783,BLUE,BLUE,PURPLE,GREEN,BLUE,THICK,THIN,THIN,THICK
-9.711978595942574,9.636541832916095,-2.853738706119719,3.6790872987447445,BLUE,GREEN,BLACK,BLUE,RED,THICK,THICK,THIN,THICK
-2.8471693926117982,9.872725732947421,0.6400722589305077,3.813902483455287,GREEN,PURPLE,PURPLE,BLUE,PURPLE,THICK,THIN,THICK,THICK
-4.273617844908854,9.63470614267641,1.924239806035196,4.9015738254219015,RED,BLACK,PURPLE,RED,GREEN,THICK,THIN,THICK,THICK
-0.8942707919322235,8.010955600251558,3.352469421710797,3.9911001059571927,PURPLE,RED,BLUE,BLUE,BLUE,THICK,THICK,THICK,THIN
-5.839440194284693,2.4722518334221797,-1.6270149639194162,-0.09296847129708574,RED,GREEN,GREEN,PURPLE,RED,THIN,THIN,THIN,THICK
-5.511926146305203,2.865070313655046,-2.6269707416449717,-2.732178436410325,BLUE,GREEN,GREEN,BLUE,BLUE,THIN,THICK,THICK,THIN
-6.189110953661455,1.6788961598806036,-1.7852085113912546,-4.361172169868301,RED,RED,BLUE,PURPLE,PURPLE,THICK,THIN,THICK,THICK
-9.08067454177582,6.124617892772626,0.5315737239011629,0.12488644104515334,RED,BLUE,GREEN,PURPLE,RED,THIN,THICK,THICK,THIN
-0.2494284786797234,0.1529333193711368,1.1750722549831507,-8.176144193861932,RED,BLACK,PURPLE,RED,RED,THICK,THICK,THICK,THICK
-2.667252028918824,7.955868844519265,6.972583275197469,-1.2236617018142448,GREEN,PURPLE,GREEN,BLACK,BLACK,THIN,THICK,THICK,THICK
-0.8042758877867477,3.339528995245949,7.390555633103151,1.03500661631017,RED,PURPLE,BLUE,BLUE,BLACK,THIN,THICK,THICK,THICK
-1.150488495641735,7.7124178963568,5.415645566135651,-0.2590712986786885,BLUE,BLACK,BLUE,RED,RED,THICK,THIN,THIN,THICK
-4.152779390932053,3.720812194329171,1.5900752653617296,-5.426955018339799,BLACK,BLACK,BLACK,RED,BLACK,THIN,THICK,THIN,THIN
-6.059485086968101,8.348854629713102,2.6312050043581348,1.6051806760932594,GREEN,PURPLE,BLACK,PURPLE,BLACK,THIN,THIN,THIN,THICK
-6.247733280128828,7.823162497245035,0.6849054875996394,5.715800591467705,GREEN,GREEN,GREEN,RED,BLACK,THIN,THICK,THICK,THIN
-4.951087636827596,8.160791307709427,1.1331828092908784,2.4093916539974183,GREEN,RED,BLUE,BLACK,BLACK,THICK,THICK,THICK,THICK
-5.080527913019436,8.99951663943315,-1.970021511314083,4.411925713094481,GREEN,GREEN,BLUE,BLACK,BLACK,THIN,THIN,THIN,THIN
-4.690015500819164,4.639313820687339,-4.435900946944565,0.9113677511120577,BLACK,RED,BLACK,BLUE,GREEN,THIN,THIN,THICK,THICK
-4.763548256882486,6.759028290958313,2.1053999469093734,-0.1649305205798397,BLACK,RED,BLUE,BLUE,BLUE,THICK,THICK,THIN,THIN
-9.387531789021265,3.020843550243024,-7.660311854068578,-0.9995038833375571,BLACK,BLUE,BLUE,RED,BLUE,THICK,THIN,THICK,THIN
-8.197091788133806,2.2413573979468784,-0.4029795900290587,1.8582745852748963,GREEN,GREEN,BLACK,BLACK,GREEN,THICK,THIN,THICK,THIN
-3.543797146244672,9.551517031820044,1.1796346742603152,8.247029414158977,BLACK,BLACK,BLUE,PURPLE,PURPLE,THIN,THICK,THICK,THICK
-9.535104717219498,9.529823750409502,-4.493281577681209,8.262517554087472,BLACK,BLACK,RED,BLACK,GREEN,THIN,THICK,THIN,THIN
